model,comparison,repeat_a,repeat_b,condition_a,condition_b,state_index,decision_date,regime,all_responses_valid_for_state,advice_disagreement,desired_disagreement,execution_disagreement,abstention_difference,exposure_difference,confidence_absolute_difference,reason_set_disagreement,citation_set_disagreement
llama3.3:70b,within_exposed,1,3,exposed,exposed,448,2023-03-24,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,449,2023-03-25,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,450,2023-03-26,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,451,2023-03-27,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,452,2023-03-28,bull,True,0,0,0,0,0.0,0.0,1,1
llama3.3:70b,within_exposed,1,3,exposed,exposed,453,2023-03-29,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,454,2023-03-30,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,455,2023-03-31,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,456,2023-04-01,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,457,2023-04-02,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,458,2023-04-03,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,459,2023-04-04,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,460,2023-04-05,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,461,2023-04-06,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,462,2023-04-07,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,463,2023-04-08,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,464,2023-04-09,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,465,2023-04-10,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,466,2023-04-11,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,467,2023-04-12,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,468,2023-04-13,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,469,2023-04-14,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,470,2023-04-15,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,471,2023-04-16,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,472,2023-04-17,bull,True,0,0,0,0,0.0,3.9120230158062874e-05,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,473,2023-04-18,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,474,2023-04-19,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,475,2023-04-20,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,476,2023-04-21,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,477,2023-04-22,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,478,2023-04-23,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,479,2023-04-24,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,480,2023-04-25,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,481,2023-04-26,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,482,2023-04-27,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,483,2023-04-28,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,484,2023-04-29,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,485,2023-04-30,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,486,2023-05-01,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,487,2023-05-02,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,488,2023-05-03,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,489,2023-05-04,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,within_exposed,1,3,exposed,exposed,490,2023-05-05,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,491,2023-05-06,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,492,2023-05-07,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,493,2023-05-08,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,494,2023-05-09,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,495,2023-05-10,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,496,2023-05-11,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,497,2023-05-12,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,498,2023-05-13,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,499,2023-05-14,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,500,2023-05-15,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,501,2023-05-16,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,502,2023-05-17,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,503,2023-05-18,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,504,2023-05-19,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,505,2023-05-20,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,506,2023-05-21,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,507,2023-05-22,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,508,2023-05-23,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,509,2023-05-24,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,510,2023-05-25,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,511,2023-05-26,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,512,2023-05-27,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,513,2023-05-28,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,514,2023-05-29,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,515,2023-05-30,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,516,2023-05-31,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,517,2023-06-01,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,518,2023-06-02,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,519,2023-06-03,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,520,2023-06-04,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,521,2023-06-05,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,522,2023-06-06,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,523,2023-06-07,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,524,2023-06-08,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,525,2023-06-09,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,526,2023-06-10,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,527,2023-06-11,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,528,2023-06-12,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,529,2023-06-13,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,530,2023-06-14,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,531,2023-06-15,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,532,2023-06-16,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,533,2023-06-17,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,534,2023-06-18,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,535,2023-06-19,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,536,2023-06-20,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,537,2023-06-21,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,538,2023-06-22,mix,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,within_exposed,1,3,exposed,exposed,539,2023-06-23,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,540,2023-06-24,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,541,2023-06-25,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,542,2023-06-26,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,543,2023-06-27,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,544,2023-06-28,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,545,2023-06-29,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,546,2023-06-30,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,547,2023-07-01,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,548,2023-07-02,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,549,2023-07-03,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,550,2023-07-04,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,551,2023-07-05,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,552,2023-07-06,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,553,2023-07-07,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,554,2023-07-08,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,555,2023-07-09,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,556,2023-07-10,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,557,2023-07-11,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,558,2023-07-12,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,559,2023-07-13,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,560,2023-07-14,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,561,2023-07-15,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,562,2023-07-16,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,563,2023-07-17,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,564,2023-07-18,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,565,2023-07-19,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,566,2023-07-20,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,567,2023-07-21,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,568,2023-07-22,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,569,2023-07-23,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,570,2023-07-24,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,571,2023-07-25,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,572,2023-07-26,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,573,2023-07-27,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,574,2023-07-28,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,575,2023-07-29,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,576,2023-07-30,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,577,2023-07-31,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,578,2023-08-01,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,579,2023-08-02,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,580,2023-08-03,mix,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,within_exposed,1,3,exposed,exposed,581,2023-08-04,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,582,2023-08-05,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,583,2023-08-06,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,584,2023-08-07,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,585,2023-08-08,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,586,2023-08-09,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,587,2023-08-10,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,588,2023-08-11,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,589,2023-08-12,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,590,2023-08-13,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,591,2023-08-14,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,592,2023-08-15,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,593,2023-08-16,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,594,2023-08-17,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,595,2023-08-18,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,596,2023-08-19,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,597,2023-08-20,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,598,2023-08-21,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,599,2023-08-22,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,600,2023-08-23,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,601,2023-08-24,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,602,2023-08-25,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,603,2023-08-26,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,604,2023-08-27,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,605,2023-08-28,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,606,2023-08-29,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,607,2023-08-30,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,608,2023-08-31,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,609,2023-09-01,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,610,2023-09-02,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,611,2023-09-03,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,612,2023-09-04,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,613,2023-09-05,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,614,2023-09-06,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,615,2023-09-07,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,616,2023-09-08,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,617,2023-09-09,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,618,2023-09-10,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,619,2023-09-11,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,620,2023-09-12,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,621,2023-09-13,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,622,2023-09-14,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,623,2023-09-15,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,624,2023-09-16,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,625,2023-09-17,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,626,2023-09-18,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,627,2023-09-19,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,628,2023-09-20,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,629,2023-09-21,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,630,2023-09-22,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,631,2023-09-23,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,632,2023-09-24,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,633,2023-09-25,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,634,2023-09-26,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,635,2023-09-27,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,636,2023-09-28,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,637,2023-09-29,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,638,2023-09-30,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,639,2023-10-01,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,640,2023-10-02,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,641,2023-10-03,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,642,2023-10-04,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,643,2023-10-05,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,644,2023-10-06,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,645,2023-10-07,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,646,2023-10-08,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,647,2023-10-09,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,648,2023-10-10,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,649,2023-10-11,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,650,2023-10-12,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,651,2023-10-13,mix,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,within_exposed,1,3,exposed,exposed,652,2023-10-14,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,653,2023-10-15,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,654,2023-10-16,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,655,2023-10-17,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,656,2023-10-18,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,657,2023-10-19,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,658,2023-10-20,mix,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,659,2023-10-21,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,660,2023-10-22,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,661,2023-10-23,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,662,2023-10-24,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,663,2023-10-25,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,664,2023-10-26,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,665,2023-10-27,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,666,2023-10-28,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,667,2023-10-29,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,668,2023-10-30,bull,True,0,0,0,0,0.0,0.0,0,1
llama3.3:70b,within_exposed,1,3,exposed,exposed,669,2023-10-31,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,670,2023-11-01,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,671,2023-11-02,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,672,2023-11-03,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,673,2023-11-04,bull,True,0,0,0,0,0.0,0.0,0,0
llama3.3:70b,within_exposed,1,3,exposed,exposed,674,2023-11-05,bull,True,0,0,0,0,0.0,0.0,0,0
