model,state_index,decision_date,cross_all_nine_pairs_advice_disagreement,cross_all_nine_pairs_execution_disagreement,within_exposed_three_pairs_advice_disagreement,within_exposed_three_pairs_execution_disagreement,within_hidden_three_pairs_advice_disagreement,within_hidden_three_pairs_execution_disagreement,cross_minus_mean_within_advice_disagreement,cross_minus_mean_within_execution_disagreement
qwen3:8b,548,2023-07-02,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0,0.0,0.0
qwen3:8b,549,2023-07-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,550,2023-07-04,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,551,2023-07-05,1,1,0,0,0,0,1.0,1.0
qwen3:8b,552,2023-07-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,553,2023-07-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,554,2023-07-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,555,2023-07-09,1,1,0,0,0,0,1.0,1.0
qwen3:8b,556,2023-07-10,0.6666666666666666,0.6666666666666666,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
qwen3:8b,557,2023-07-11,1,1,0,0,0,0,1.0,1.0
qwen3:8b,558,2023-07-12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,0.3333333333333333
qwen3:8b,559,2023-07-13,0.6666666666666666,0.6666666666666666,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
qwen3:8b,560,2023-07-14,1,1,0,0,0,0,1.0,1.0
qwen3:8b,561,2023-07-15,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,562,2023-07-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,563,2023-07-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,564,2023-07-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,565,2023-07-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,566,2023-07-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,567,2023-07-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,568,2023-07-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,569,2023-07-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,570,2023-07-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,571,2023-07-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,572,2023-07-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,573,2023-07-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,574,2023-07-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,575,2023-07-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,576,2023-07-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,578,2023-08-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,579,2023-08-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,580,2023-08-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,581,2023-08-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,582,2023-08-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,583,2023-08-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,584,2023-08-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,585,2023-08-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,586,2023-08-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,587,2023-08-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,588,2023-08-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,589,2023-08-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,590,2023-08-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,591,2023-08-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,592,2023-08-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,593,2023-08-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,594,2023-08-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,595,2023-08-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,596,2023-08-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,597,2023-08-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,598,2023-08-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,599,2023-08-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,600,2023-08-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,601,2023-08-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,602,2023-08-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,603,2023-08-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,604,2023-08-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,605,2023-08-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,606,2023-08-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,607,2023-08-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,608,2023-08-31,0,0,0,0,0,0,0.0,0.0
qwen3:8b,609,2023-09-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,610,2023-09-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,611,2023-09-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,612,2023-09-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,613,2023-09-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,614,2023-09-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,615,2023-09-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,616,2023-09-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,617,2023-09-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,618,2023-09-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,619,2023-09-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,620,2023-09-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,621,2023-09-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,622,2023-09-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,623,2023-09-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,624,2023-09-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,625,2023-09-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,626,2023-09-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,627,2023-09-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,628,2023-09-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,629,2023-09-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,630,2023-09-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,631,2023-09-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,632,2023-09-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,633,2023-09-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,634,2023-09-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,635,2023-09-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,636,2023-09-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,637,2023-09-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,638,2023-09-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,639,2023-10-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,640,2023-10-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,641,2023-10-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,642,2023-10-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,643,2023-10-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,644,2023-10-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,645,2023-10-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,646,2023-10-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,647,2023-10-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,648,2023-10-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,649,2023-10-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,650,2023-10-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,651,2023-10-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,652,2023-10-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,653,2023-10-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,654,2023-10-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,655,2023-10-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,656,2023-10-18,0.6666666666666666,0.6666666666666666,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
qwen3:8b,657,2023-10-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,658,2023-10-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,659,2023-10-21,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,660,2023-10-22,1,1,0,0,0,0,1.0,1.0
qwen3:8b,661,2023-10-23,0.6666666666666666,0.6666666666666666,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
qwen3:8b,662,2023-10-24,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,663,2023-10-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,664,2023-10-26,0.6666666666666666,0.6666666666666666,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
qwen3:8b,665,2023-10-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,666,2023-10-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,667,2023-10-29,1,1,0,0,0,0,1.0,1.0
qwen3:8b,668,2023-10-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,669,2023-10-31,0,0,0,0,0,0,0.0,0.0
qwen3:8b,670,2023-11-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,671,2023-11-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,672,2023-11-03,1,1,0,0,0,0,1.0,1.0
qwen3:8b,673,2023-11-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,674,2023-11-05,0.6666666666666666,0.6666666666666666,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
qwen3:8b,675,2023-11-06,1,1,0,0,0,0,1.0,1.0
qwen3:8b,676,2023-11-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,677,2023-11-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,678,2023-11-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,679,2023-11-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,680,2023-11-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,681,2023-11-12,1,1,0,0,0,0,1.0,1.0
qwen3:8b,682,2023-11-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,683,2023-11-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,684,2023-11-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,685,2023-11-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,686,2023-11-17,1,1,0,0,0,0,1.0,1.0
qwen3:8b,687,2023-11-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,688,2023-11-19,1,1,0,0,0,0,1.0,1.0
qwen3:8b,689,2023-11-20,1,1,0,0,0,0,1.0,1.0
qwen3:8b,690,2023-11-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,691,2023-11-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,692,2023-11-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,693,2023-11-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,694,2023-11-25,1,1,0,0,0,0,1.0,1.0
qwen3:8b,695,2023-11-26,0.6666666666666666,0.6666666666666666,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
qwen3:8b,696,2023-11-27,1,1,0,0,0,0,1.0,1.0
qwen3:8b,697,2023-11-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,698,2023-11-29,1,1,0,0,0,0,1.0,1.0
qwen3:8b,699,2023-11-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,700,2023-12-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,701,2023-12-02,1,1,0,0,0,0,1.0,1.0
qwen3:8b,702,2023-12-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,703,2023-12-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,704,2023-12-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,705,2023-12-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,706,2023-12-07,1,1,0,0,0,0,1.0,1.0
qwen3:8b,707,2023-12-08,1,1,0,0,0,0,1.0,1.0
qwen3:8b,708,2023-12-09,0.6666666666666666,0.6666666666666666,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
qwen3:8b,709,2023-12-10,1,1,0,0,0,0,1.0,1.0
qwen3:8b,710,2023-12-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,711,2023-12-12,1,1,0,0,0,0,1.0,1.0
qwen3:8b,712,2023-12-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,713,2023-12-14,1,1,0,0,0,0,1.0,1.0
qwen3:8b,714,2023-12-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,715,2023-12-16,1,1,0,0,0,0,1.0,1.0
qwen3:8b,716,2023-12-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,717,2023-12-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,718,2023-12-19,0.6666666666666666,0.6666666666666666,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
qwen3:8b,719,2023-12-20,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,720,2023-12-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,721,2023-12-22,1,1,0,0,0,0,1.0,1.0
qwen3:8b,722,2023-12-23,1,1,0,0,0,0,1.0,1.0
qwen3:8b,723,2023-12-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,724,2023-12-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,725,2023-12-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,726,2023-12-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,727,2023-12-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,728,2023-12-29,1,1,0,0,0,0,1.0,1.0
qwen3:8b,729,2023-12-30,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,730,2023-12-31,0,0,0,0,0,0,0.0,0.0
qwen3:8b,731,2024-01-01,1,1,0,0,0,0,1.0,1.0
qwen3:8b,732,2024-01-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,733,2024-01-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,734,2024-01-04,1,1,0,0,0,0,1.0,1.0
qwen3:8b,735,2024-01-05,1,1,0,0,0,0,1.0,1.0
qwen3:8b,736,2024-01-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,737,2024-01-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,738,2024-01-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,739,2024-01-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,740,2024-01-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,741,2024-01-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,742,2024-01-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,743,2024-01-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,744,2024-01-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,745,2024-01-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,746,2024-01-16,1,1,0,0,0,0,1.0,1.0
qwen3:8b,747,2024-01-17,1,1,0,0,0,0,1.0,1.0
qwen3:8b,748,2024-01-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,749,2024-01-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,750,2024-01-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,751,2024-01-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,752,2024-01-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,753,2024-01-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,754,2024-01-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,755,2024-01-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,756,2024-01-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,757,2024-01-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,758,2024-01-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,759,2024-01-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,760,2024-01-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,761,2024-01-31,0,0,0,0,0,0,0.0,0.0
qwen3:8b,762,2024-02-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,763,2024-02-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,764,2024-02-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,765,2024-02-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,766,2024-02-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,767,2024-02-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,768,2024-02-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,769,2024-02-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,770,2024-02-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,771,2024-02-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,772,2024-02-11,1,1,0,0,0,0,1.0,1.0
qwen3:8b,773,2024-02-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,774,2024-02-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,775,2024-02-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,776,2024-02-15,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,777,2024-02-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,778,2024-02-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,779,2024-02-18,1,1,0,0,0,0,1.0,1.0
qwen3:8b,780,2024-02-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,781,2024-02-20,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,782,2024-02-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,783,2024-02-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,784,2024-02-23,1,1,0,0,0,0,1.0,1.0
qwen3:8b,785,2024-02-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,786,2024-02-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,787,2024-02-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,788,2024-02-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,789,2024-02-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,790,2024-02-29,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.6666666666666666,0,0,0.0,0.0
qwen3:8b,791,2024-03-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,792,2024-03-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,793,2024-03-03,1,1,0,0,0,0,1.0,1.0
qwen3:8b,794,2024-03-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,795,2024-03-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,796,2024-03-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,797,2024-03-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,798,2024-03-08,1,1,0,0,0,0,1.0,1.0
qwen3:8b,799,2024-03-09,0.6666666666666666,0.6666666666666666,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
qwen3:8b,800,2024-03-10,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,801,2024-03-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,802,2024-03-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,803,2024-03-13,0.3333333333333333,0.3333333333333333,0,0,0.6666666666666666,0.6666666666666666,0.0,0.0
qwen3:8b,804,2024-03-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,805,2024-03-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,806,2024-03-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,807,2024-03-17,1,1,0,0,0,0,1.0,1.0
qwen3:8b,808,2024-03-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,809,2024-03-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,810,2024-03-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,811,2024-03-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,812,2024-03-22,0.6666666666666666,0.6666666666666666,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333
qwen3:8b,813,2024-03-23,1,1,0,0,0,0,1.0,1.0
qwen3:8b,814,2024-03-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,815,2024-03-25,1,1,0,0,0,0,1.0,1.0
qwen3:8b,816,2024-03-26,1,1,0,0,0,0,1.0,1.0
qwen3:8b,817,2024-03-27,1,1,0,0,0,0,1.0,1.0
qwen3:8b,818,2024-03-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,819,2024-03-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,820,2024-03-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,821,2024-03-31,0,0,0,0,0,0,0.0,0.0
qwen3:8b,822,2024-04-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,823,2024-04-02,1,0,0,0,0,0,1.0,0.0
qwen3:8b,824,2024-04-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,825,2024-04-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,826,2024-04-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,827,2024-04-06,1,0,0,0,0,0,1.0,0.0
qwen3:8b,828,2024-04-07,1,0,0,0,0,0,1.0,0.0
qwen3:8b,829,2024-04-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,830,2024-04-09,1,0,0,0,0,0,1.0,0.0
qwen3:8b,831,2024-04-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,832,2024-04-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,833,2024-04-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,834,2024-04-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,835,2024-04-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,836,2024-04-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,837,2024-04-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,838,2024-04-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,839,2024-04-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,840,2024-04-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,841,2024-04-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,842,2024-04-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,844,2024-04-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,845,2024-04-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,846,2024-04-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,847,2024-04-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,848,2024-04-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,849,2024-04-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,850,2024-04-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,851,2024-04-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,852,2024-05-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,853,2024-05-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,854,2024-05-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,855,2024-05-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,856,2024-05-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,857,2024-05-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,858,2024-05-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,859,2024-05-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,860,2024-05-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,861,2024-05-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,862,2024-05-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,863,2024-05-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,864,2024-05-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,865,2024-05-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,866,2024-05-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,867,2024-05-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,868,2024-05-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,869,2024-05-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,870,2024-05-19,0,0,0,0,0,0,0.0,0.0
qwen3:8b,871,2024-05-20,0,0,0,0,0,0,0.0,0.0
qwen3:8b,872,2024-05-21,0,0,0,0,0,0,0.0,0.0
qwen3:8b,873,2024-05-22,0,0,0,0,0,0,0.0,0.0
qwen3:8b,874,2024-05-23,0,0,0,0,0,0,0.0,0.0
qwen3:8b,875,2024-05-24,0,0,0,0,0,0,0.0,0.0
qwen3:8b,876,2024-05-25,0,0,0,0,0,0,0.0,0.0
qwen3:8b,877,2024-05-26,0,0,0,0,0,0,0.0,0.0
qwen3:8b,878,2024-05-27,0,0,0,0,0,0,0.0,0.0
qwen3:8b,879,2024-05-28,0,0,0,0,0,0,0.0,0.0
qwen3:8b,880,2024-05-29,0,0,0,0,0,0,0.0,0.0
qwen3:8b,881,2024-05-30,0,0,0,0,0,0,0.0,0.0
qwen3:8b,882,2024-05-31,0,0,0,0,0,0,0.0,0.0
qwen3:8b,883,2024-06-01,0,0,0,0,0,0,0.0,0.0
qwen3:8b,884,2024-06-02,0,0,0,0,0,0,0.0,0.0
qwen3:8b,885,2024-06-03,0,0,0,0,0,0,0.0,0.0
qwen3:8b,886,2024-06-04,0,0,0,0,0,0,0.0,0.0
qwen3:8b,887,2024-06-05,0,0,0,0,0,0,0.0,0.0
qwen3:8b,888,2024-06-06,0,0,0,0,0,0,0.0,0.0
qwen3:8b,889,2024-06-07,0,0,0,0,0,0,0.0,0.0
qwen3:8b,890,2024-06-08,0,0,0,0,0,0,0.0,0.0
qwen3:8b,891,2024-06-09,0,0,0,0,0,0,0.0,0.0
qwen3:8b,892,2024-06-10,0,0,0,0,0,0,0.0,0.0
qwen3:8b,893,2024-06-11,0,0,0,0,0,0,0.0,0.0
qwen3:8b,894,2024-06-12,0,0,0,0,0,0,0.0,0.0
qwen3:8b,895,2024-06-13,0,0,0,0,0,0,0.0,0.0
qwen3:8b,896,2024-06-14,0,0,0,0,0,0,0.0,0.0
qwen3:8b,897,2024-06-15,0,0,0,0,0,0,0.0,0.0
qwen3:8b,898,2024-06-16,0,0,0,0,0,0,0.0,0.0
qwen3:8b,899,2024-06-17,0,0,0,0,0,0,0.0,0.0
qwen3:8b,900,2024-06-18,0,0,0,0,0,0,0.0,0.0
qwen3:8b,901,2024-06-19,0,0,0,0,0,0,0.0,0.0
