key,repeat,model,state_index,condition,first_condition,order,decision_date,return_date,regime,recorded,valid,model_digest,error,latency_seconds,prompt_tokens,output_tokens,stop_reason,request_sha256,response_record_sha256,transport_outcome_unknown,action,confidence,reason_labels,cited_episode_ids,desired_exposure,executed_exposure
r1-llama3.3_70b-s0469-exposed,1,llama3.3:70b,469,exposed,exposed,1717,2023-04-14,2023-04-15,bull,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,8.04166205227375,1396,55,stop,68383a8bfaedb1f2f234e87884ed08e92029dbc107181e5f0f0c8997f6575c67,158f2ef80fb639e35ce20b7dfa21ae08bd530183a91c5c7d78a7ad8348b7d156,False,BTC,0.9998121305792091,HIGH_VOLATILITY|BULLISH_ROUTER,episode-000833|episode-000832,0.49153132327273585,0.5
r1-llama3.3_70b-s0469-hidden,1,llama3.3:70b,469,hidden,exposed,1718,2023-04-14,2023-04-15,bull,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,6.0832348223775625,890,45,stop,facb660d3c827b6952f123160cbe356c5646500021796a4d17e1c9f5091710ed,d627bcd5a2e27b39f367af411f4d30a7c65467bddded0617722d1539c37063c5,False,BTC,0.9998121305792091,HIGH_VOLATILITY|BULLISH_ROUTER,,0.49153132327273585,0.5
r1-llama3.3_70b-s0742-hidden,1,llama3.3:70b,742,hidden,hidden,1719,2024-01-12,2024-01-13,bull,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,5.256536930799484,895,37,stop,09766af02aeb04f0e4be103b4b54b76d2549a6e6f09411e8f4c2da22ec844e49,74735163929ddbf1f7560c61c8600703f969b692b5a44b7a8595c4637016618e,False,ABSTAIN,0.5,INSUFFICIENT_EVIDENCE,,0.4496599025512693,0.45
r1-llama3.3_70b-s0742-exposed,1,llama3.3:70b,742,exposed,hidden,1720,2024-01-12,2024-01-13,bull,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,6.358238659799099,1442,37,stop,4f41a5830b44bfa218db1976df358ef51ae646ad6f2b0a998d352f672a16d56b,7e7527114e95a56f404682ef1186f4179b344054602cca165c2771fe06e492e6,False,ABSTAIN,0.5,INSUFFICIENT_EVIDENCE,,0.4496599025512693,0.45
r1-llama3.3_70b-s0981-hidden,1,llama3.3:70b,981,hidden,hidden,1721,2024-09-07,2024-09-08,mix,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,5.817695114761591,898,42,stop,a8f6559120cc01e11e7c85441014129eb16fbe9e8023118d217550605a81f2d4,114c5e70940823db931ddd7b9b1b19f43dd033438271c346572646f677b01f1c,False,ABSTAIN,0.7463816875505985,INSUFFICIENT_EVIDENCE,,0.4192699148112027,0.4
r1-llama3.3_70b-s0981-exposed,1,llama3.3:70b,981,exposed,hidden,1722,2024-09-07,2024-09-08,mix,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,7.68424809537828,1418,51,stop,adf0cf42f14489f0c62f02a164f905092385a852a6161d492daba48fade544d8,025065ea8c3a3ce3ccf316e2e2503ad31a392cbb2e243417d51f1c304ea4bb6a,False,ABSTAIN,0.7463816875505985,HIGH_VOLATILITY|NEGATIVE_MOMENTUM,,0.4192699148112027,0.4
r1-llama3.3_70b-s0982-hidden,1,llama3.3:70b,982,hidden,hidden,1723,2024-09-08,2024-09-09,mix,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,5.305264825001359,896,37,stop,02b3b366493f3123452199be00e061d41bfc0e39476c8b8db1ce57027ccf9af3,f06dc49c566caa8106e234d722a404dd274f7bd9d14c834caa6d7df0770fd41b,False,ABSTAIN,0.88,INSUFFICIENT_EVIDENCE,,0.4271081937473496,0.45
r1-llama3.3_70b-s0982-exposed,1,llama3.3:70b,982,exposed,hidden,1724,2024-09-08,2024-09-09,mix,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,10.543876072391868,1424,79,stop,9f8f4fda05872d9e7eedcc32eab5b0866201d227f743df1ce124331b1507f2ff,8b52b32bf3e07c5e16f533a4c4d7f1ac12c1e9f9e0b1236abe190ec4ae7c7858,False,ABSTAIN,0.8858069712303068,HIGH_VOLATILITY|NEGATIVE_MOMENTUM,episode-000977|episode-000799|episode-000116|episode-000332|episode-000331,0.4271081937473496,0.45
r1-llama3.3_70b-s0711-hidden,1,llama3.3:70b,711,hidden,hidden,1725,2023-12-12,2023-12-13,bull,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,6.00178006477654,897,44,stop,ea37e2121c06778b3788a2ef26cda0ac37e626b97ef4fcc00e2ae1e3548d8be6,36b957a0615b7033ec9cd577ba04051bab85334bbd1a30bb7e84095f0cec4c8c,False,BTC,0.999902610611304,HIGH_VOLATILITY|BULLISH_ROUTER,,0.48096706136367745,0.5
r1-llama3.3_70b-s0711-exposed,1,llama3.3:70b,711,exposed,hidden,1726,2023-12-12,2023-12-13,bull,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,6.30402915365994,1399,37,stop,c77b3877aa6c02a4e30be470248461cff88475720e79649047fd61eb951d30d2,3de322e4b4bade1723ac44e4581d7a95bb17b09431c083016ab2ca4d26409168,False,BTC,0.999902610611304,HIGH_VOLATILITY,,0.48096706136367745,0.5
r1-llama3.3_70b-s0713-exposed,1,llama3.3:70b,713,exposed,exposed,1727,2023-12-14,2023-12-15,bull,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,8.074765250086784,1437,54,stop,836009e2416e53c06ecfa16e1b40cf552c18caf483a4c6ab5faf6dd14b3774e0,0939a8b788086ea77453d75176b3195931bb13907daa7a49267afa94e6748169,False,BTC,0.999993014019803,HIGH_VOLATILITY|BULLISH_ROUTER,episode-001077|episode-001052,0.48096656368886576,0.5
r1-llama3.3_70b-s0713-hidden,1,llama3.3:70b,713,hidden,exposed,1728,2023-12-14,2023-12-15,bull,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,6.0122239124029875,900,44,stop,32facbcd62415aca23dce649f80b1a30b59379cefb0729668c12ce54401cf9f3,533c4665724d875b5dd6541cd798f0099d7168de79026f2b6d6890ddee115b54,False,BTC,0.999993014019803,HIGH_VOLATILITY|BULLISH_ROUTER,,0.48096656368886576,0.5
r1-llama3.3_70b-s0882-exposed,1,llama3.3:70b,882,exposed,exposed,1729,2024-05-31,2024-06-01,mix,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,8.700030729174614,1424,61,stop,548e8568109901e80a2fdc06f2b8b06a4e69e468d131853ac2c5bc2828026737,728458efd944a3b3dfddfae3b24bab7bae6c6dc6329ac0a4494febc0705826f9,False,ABSTAIN,0.9081406265391978,HIGH_VOLATILITY|NEGATIVE_MOMENTUM,episode-000238|episode-001246,0.4537211394638681,0.45
r1-llama3.3_70b-s0882-hidden,1,llama3.3:70b,882,hidden,exposed,1730,2024-05-31,2024-06-01,mix,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,5.884402832016349,895,42,stop,dc1404dda12b3b696e7a4f252b0a335bd20644be7e3b8edaefc3d3b65b5bb609,77430136295a18d5d218539f922ca436117dafed44e93fbd4a0ff9ebd96cfe04,False,ABSTAIN,0.9081406265391978,INSUFFICIENT_EVIDENCE,,0.4537211394638681,0.45
r1-llama3.3_70b-s0519-exposed,1,llama3.3:70b,519,exposed,exposed,1731,2023-06-03,2023-06-04,mix,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,10.525086428970098,1418,79,stop,dc4d51682643df728f3b2601793b92631ff0ff5bbdbd98efe6b4913350c047c1,117dc243565bad9c17bb7c72c454c1ddc5e209f1218fa522e05830df909bc76e,False,ABSTAIN,0.9870797322491373,HIGH_VOLATILITY|NEGATIVE_MOMENTUM,episode-000882|episode-000883|episode-000870|episode-000880|episode-000876,0.4760560077770951,0.5
r1-llama3.3_70b-s0519-hidden,1,llama3.3:70b,519,hidden,exposed,1732,2023-06-03,2023-06-04,mix,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,5.7984034437686205,893,42,stop,f5e8d44b5d3cb7e472cab01c0d1252b6416779b5933fddbdfe08929ed7ae0617,c08ae51030f5e690d7c302c6df7eb19ac66f2dbe84097363040b099d76da7bd1,False,ABSTAIN,0.9870797322491373,INSUFFICIENT_EVIDENCE,,0.4760560077770951,0.5
r1-llama3.3_70b-s0996-hidden,1,llama3.3:70b,996,hidden,hidden,1733,2024-09-22,2024-09-23,mix,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,5.239851366728544,894,37,stop,5e8eefa1c313439c94b856dc3aab55251a86b7b67f0e6785d8d96c745b264230,dfafe6dab7453f41f493f07c47a64ccab406f01bac6827998b8c53140330653f,False,ABSTAIN,0.5,INSUFFICIENT_EVIDENCE,,0.434024466695753,0.45
r1-llama3.3_70b-s0996-exposed,1,llama3.3:70b,996,exposed,hidden,1734,2024-09-22,2024-09-23,mix,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,7.680315285921097,1423,51,stop,17e27d5401dd932e0979121cfc7c1124aea9d90b47cd3a3d7cf6e037bc5e72dd,ecb310827b3a8799e7e65d135ac4b0f6b982c9f3d585b34bbe96da16ff386a12,False,ABSTAIN,0.8963347246719526,HIGH_VOLATILITY|NEGATIVE_MOMENTUM,,0.434024466695753,0.45
r1-llama3.3_70b-s0172-hidden,1,llama3.3:70b,172,hidden,hidden,1735,2022-06-21,2022-06-22,bear,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,6.222455283626914,919,46,stop,8c1505ee0f620b5d37973521fd4051baf78f14e368613436d3dd40cee84fdfc0,39169252b8883faf1669a7c6a79cdccbe83398a4dbeb9a7106821ed6ca4b5f86,False,CASH,0.9999999999487996,HIGH_VOLATILITY|BEARISH_ROUTER,,0.40979430837973746,0.35000000000000003
r1-llama3.3_70b-s0172-exposed,1,llama3.3:70b,172,exposed,hidden,1736,2022-06-21,2022-06-22,bear,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,10.056340102106333,1427,74,stop,20716b4970402b20b09cf9059e6c6b21febd5f067b85aae854946ec9ea14d794,65277ec38ff3adc13ecf1d11f63e3f5f9e25ba21b65a5fc6c8c30f372e2ae265,False,CASH,0.9999999999487996,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000536|episode-000149|episode-000176|episode-000148|episode-000159,0.40979430837973746,0.35000000000000003
r1-llama3.3_70b-s0133-exposed,1,llama3.3:70b,133,exposed,exposed,1737,2022-05-13,2022-05-14,bear,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,8.144797643646598,1410,56,stop,229a5d5521c03479d0090477ba70ce83da210c71b4b68e43fed547b2946f0444,ee43df808321954d8d0b55534286ea5e594f55ca0676a8e03b5e04ff622533c6,False,CASH,0.9999992613341728,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000497|episode-000495,0.4225284215771377,0.4
r1-llama3.3_70b-s0133-hidden,1,llama3.3:70b,133,hidden,exposed,1738,2022-05-13,2022-05-14,bear,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,6.213639045134187,905,46,stop,c8c3cdf61b2fe5a28c3bf52706868abed1d7c89629dec0601266e8e8be972ee4,0d31411b8f4d9c800828664022ead9f2bfd4e2d00ff401a715c8f4957e543b59,False,CASH,0.9999992613341728,HIGH_VOLATILITY|BEARISH_ROUTER,,0.4225284215771377,0.4
r1-llama3.3_70b-s0044-hidden,1,llama3.3:70b,44,hidden,hidden,1739,2022-02-13,2022-02-14,bear,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,6.12079250253737,897,46,stop,c961fc34887436298101a5b8af6962713a97a268fdae2aa0c01c02407d343a74,30c478b04875994c5883d75b70c2392f7c5eeb4935783c7124df239414917453,False,CASH,0.9976142822242416,HIGH_VOLATILITY|BEARISH_ROUTER,,0.4384981460151518,0.45
r1-llama3.3_70b-s0044-exposed,1,llama3.3:70b,44,exposed,hidden,1740,2022-02-13,2022-02-14,bear,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,8.142281180247664,1397,56,stop,9460a2b52e77a844140c64cb2ec8ea6410fce9d9155b7520443550bf7a488966,f52597f5b62ea3ea4c8f9962c6d121dfca71664e1c1598483194b09fce2275a2,False,CASH,0.9976142822242416,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000408|episode-000407,0.4384981460151518,0.45
r1-llama3.3_70b-s0329-exposed,1,llama3.3:70b,329,exposed,exposed,1741,2022-11-25,2022-11-26,bear,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,9.879347631707788,1403,73,stop,430d5f87048ab1e6fa2bf422381a1c907a0ffc08da2d70233942c67c149f82ab,730466a193508f275baa6d51ca6e865582cac8403ab1428340ce86c4c1c15234,False,CASH,0.999878756765592,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000693|episode-000689|episode-000350|episode-000349|episode-000692,0.3644869981980701,0.35000000000000003
r1-llama3.3_70b-s0329-hidden,1,llama3.3:70b,329,hidden,exposed,1742,2022-11-25,2022-11-26,bear,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,6.083696808665991,899,45,stop,c7fd329e1de6d49d7c6ef359263c275d9cf6757084194513e56908b5b9c378d5,b036e8322d58b45295fb843478f3760cd6a527e52574afe3670ad01368e176cb,False,CASH,0.999878756765592,HIGH_VOLATILITY|BEARISH_ROUTER,,0.3644869981980701,0.35000000000000003
r1-llama3.3_70b-s1014-hidden,1,llama3.3:70b,1014,hidden,hidden,1743,2024-10-10,2024-10-11,mix,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,5.284503377974033,892,37,stop,929b7ec7629f85ee68fb327eaa396c624f3ac254cec36637a0e39f99d16e24f3,4b2cbc8d29ce1ae0c7d4dd9c7d9ddad317df84e560ab0f6a8c751e2727380942,False,ABSTAIN,0.5,INSUFFICIENT_EVIDENCE,,0.4294525992118934,0.45
r1-llama3.3_70b-s1014-exposed,1,llama3.3:70b,1014,exposed,hidden,1744,2024-10-10,2024-10-11,mix,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,10.520576911047101,1420,79,stop,046bb94dc0f6852db931ab6ca7b4b21903d7f209a07ada28db6e42bb2d841d4d,35edb47bbedb6534bd3b5c477c8b2c45e9133875a94f90273bb0d82665d32e83,False,ABSTAIN,0.9849152452804772,HIGH_VOLATILITY|NEGATIVE_MOMENTUM,episode-000994|episode-000996|episode-000675|episode-001308|episode-000676,0.4294525992118934,0.45
r1-llama3.3_70b-s0615-hidden,1,llama3.3:70b,615,hidden,hidden,1745,2023-09-07,2023-09-08,mix,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,5.767811011523008,894,41,stop,35b234f152df11f9829d962f8c73cd9ae3df0ee1ab884af23b02a4969efc9be0,230ecbe25dd4bd44a7675f1d15f8db49f1cf9bc9fa737d14500e85fa13760c42,False,ABSTAIN,0.934278647112798,INSUFFICIENT_EVIDENCE,,0.4567315144950238,0.45
r1-llama3.3_70b-s0615-exposed,1,llama3.3:70b,615,exposed,hidden,1746,2023-09-07,2023-09-08,mix,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,10.397993542253971,1417,78,stop,10f59a55d30cc6553b5a5f9496847fed883b17fe2353607fab16c97797268c08,e8f6b5ec78fbccc6fb7c7b1cb87595ea51ef88e075529e6a06a136407640355a,False,ABSTAIN,0.934278647112798,HIGH_VOLATILITY|NEGATIVE_MOMENTUM,episode-000973|episode-000869|episode-000735|episode-000335|episode-000733,0.4567315144950238,0.45
r1-llama3.3_70b-s0706-hidden,1,llama3.3:70b,706,hidden,hidden,1747,2023-12-07,2023-12-08,bull,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,6.093746412545443,904,45,stop,c472a54ce9c856b7a7b19e6b7488b3ebf2ec467e430740bae820de0b6a45d949,adb1bde20f001c4426498d81788e6c782583711db83db96f6fbab0447e282be4,False,BTC,0.9999990917709548,HIGH_VOLATILITY|BULLISH_ROUTER,,0.4809665302305612,0.5
r1-llama3.3_70b-s0706-exposed,1,llama3.3:70b,706,exposed,hidden,1748,2023-12-07,2023-12-08,bull,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,9.960595497861505,1405,73,stop,530b0fea9e75e9aaac29137dbeabc49865f8aa6ed09bde43a33037b61ec8ad29,1b16f7517767000a0ab2c4d206dc7b9520072b01653a3a4c2c4be9cb0f121ff0,False,BTC,0.9999990917709548,HIGH_VOLATILITY|BULLISH_ROUTER,episode-001070|episode-001031|episode-001068|episode-001069|episode-001030,0.4809665302305612,0.5
r1-llama3.3_70b-s1221-hidden,1,llama3.3:70b,1221,hidden,hidden,1749,2025-05-05,2025-05-06,bull,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,5.841408934444189,897,42,stop,c887d8fdfd6bed49308df869c5dfbb5b7ce1a1dec20cde969a82931cc684393a,9857f21c2d8d6fcd3c1e18c239b8e8575fc8635f326c2477266ba30b8a912d16,False,ABSTAIN,0.6295421288712232,INSUFFICIENT_EVIDENCE,,0.4199147903187268,0.4
r1-llama3.3_70b-s1221-exposed,1,llama3.3:70b,1221,exposed,hidden,1750,2025-05-05,2025-05-06,bull,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,6.258330130949616,1397,37,stop,459705a3585d9c414267a72cad8ef6ac5a853985cd75b2f3504648084c2967ff,62aa28b470ec5140266e37d9395307f53426adacb518155b1f47a048d83a4756,False,ABSTAIN,0.5,INSUFFICIENT_EVIDENCE,,0.4199147903187268,0.4
r1-llama3.3_70b-s1196-hidden,1,llama3.3:70b,1196,hidden,hidden,1751,2025-04-10,2025-04-11,bear,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,6.196031134575605,899,46,stop,6b1c2a47c913e64a05ca46fe6e33f90e025bf98fd4624707012d6a3ee6a9546b,3d549bf7176b6f74a0441ec7e923ba1fe71698c3bad3fc6b890c5b13f472a9bb,False,CASH,0.5933409388397543,HIGH_VOLATILITY|BEARISH_ROUTER,,0.3725240790557671,0.35000000000000003
r1-llama3.3_70b-s1196-exposed,1,llama3.3:70b,1196,exposed,hidden,1752,2025-04-10,2025-04-11,bear,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,10.048557238653302,1412,74,stop,3c05a302b1f4478f36a7ce7ee9d86b56ac895996783e9ebab6d14eb9c87612a7,d565aa2aaa9d8b2fd4869d1be06965c76ae29f928c83c64f358fcadb2051851d,False,CASH,0.5933409388397543,HIGH_VOLATILITY|BEARISH_ROUTER,episode-001319|episode-000709|episode-000477|episode-001335|episode-001326,0.3725240790557671,0.35000000000000003
r1-llama3.3_70b-s0460-exposed,1,llama3.3:70b,460,exposed,exposed,1753,2023-04-05,2023-04-06,bull,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,7.104119690135121,1444,45,stop,80b4bdb3d009b29d6fc49ee4574c47f7569a4cd7e7b9743b17fd5dbe41cd98c7,e91c9b62aaf7befa6f77ca562f6773f8a9408a716b045d2efeddf9f257cef555,False,BTC,0.9979951157571418,HIGH_VOLATILITY|BULLISH_ROUTER,,0.4915586884536827,0.5
r1-llama3.3_70b-s0460-hidden,1,llama3.3:70b,460,hidden,exposed,1754,2023-04-05,2023-04-06,bull,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,6.1022274401038885,897,45,stop,c167856513f1cf15c1d89e9495d21bc5e82cee1157a57a9a2457ac8dd500ad3d,eb1afdae35114c8b253b92e217eaa201db57f420cf6a30f9743c78d1269897aa,False,BTC,0.9979951157571418,HIGH_VOLATILITY|BULLISH_ROUTER,,0.4915586884536827,0.5
r1-llama3.3_70b-s1185-exposed,1,llama3.3:70b,1185,exposed,exposed,1755,2025-03-30,2025-03-31,bear,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,10.011235352605581,1409,74,stop,9b33ed0b9f4187661a60fb8a9cf62bcc11be12c11ae3e3cea323a07e243bcf04,af48c2ac4e30f7d1ac066dcfc41449cf5d6748731475028accefc343ff14b30b,False,CASH,0.7856772942394996,HIGH_VOLATILITY|BEARISH_ROUTER,episode-001328|episode-000730|episode-001544|episode-000718|episode-001549,0.36764504623949934,0.35000000000000003
r1-llama3.3_70b-s1185-hidden,1,llama3.3:70b,1185,hidden,exposed,1756,2025-03-30,2025-03-31,bear,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,6.120263155549765,901,46,stop,a49f0b99007754efa3658ee8aeda2266ac1fafb6fdfe556e1728d46e6f8ba15c,19187ee98e613e884c79d16e9d37da87e20bd5e77bbaedc8dd52d5e0a6255826,False,CASH,0.7856772942394996,HIGH_VOLATILITY|BEARISH_ROUTER,,0.36764504623949934,0.35000000000000003
r1-llama3.3_70b-s1065-hidden,1,llama3.3:70b,1065,hidden,hidden,1757,2024-11-30,2024-12-01,bull,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,6.0255067106336355,903,45,stop,15a1d5900a212cfa4eb5bb2af3686dc660701c0e16f6cd09a81fe337e26fa56d,566993ca2760649562322d9977953c059a2c40ac34921f38cb860074e82f93a1,False,BTC,0.9999903941585176,HIGH_VOLATILITY|BULLISH_ROUTER,,0.46279608657817206,0.45
r1-llama3.3_70b-s1065-exposed,1,llama3.3:70b,1065,exposed,hidden,1758,2024-11-30,2024-12-01,bull,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,6.479490425437689,1405,38,stop,98b48371afb72670c4b8098d22945216134c4b68b66b5323533029852fec55ae,00ddb03c4b9e56a58e150db48a0228e2f1f7a7e67936d4866c4ae93e7b1316b7,False,BTC,0.9999903941585176,HIGH_VOLATILITY,,0.46279608657817206,0.45
r1-llama3.3_70b-s0076-hidden,1,llama3.3:70b,76,hidden,hidden,1759,2022-03-17,2022-03-18,bear,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,6.213053215295076,897,46,stop,ecb81216df2acc3e8f5607022b20bea29cb8db0aae550c9e6181633d4bdfa5d7,d64ce4ab988f4813b85a12f8d944e2501c2bab22433ab1469a16246bc2242bfc,False,CASH,0.9944285504137051,HIGH_VOLATILITY|BEARISH_ROUTER,,0.4311787629826099,0.45
r1-llama3.3_70b-s0076-exposed,1,llama3.3:70b,76,exposed,hidden,1760,2022-03-17,2022-03-18,bear,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,8.83327060379088,1400,62,stop,121134ecc6b9c735ea3452e91372f0592935b630cb1198d410df50a6e13da6db,ae365045a71804b70ec37942d31659e31fa2be8243e28f888115b33fc3fe4932,False,CASH,0.9944285504137051,HIGH_VOLATILITY|BEARISH_ROUTER,episode-000438|episode-000439|episode-000430,0.4311787629826099,0.45
r1-llama3.3_70b-s1130-hidden,1,llama3.3:70b,1130,hidden,hidden,1761,2025-02-03,2025-02-04,mix,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,5.859739676117897,894,42,stop,d90e9d7b5a71dce962b4f5196393783d6f6c4032590f321b88e7c51307099ee5,d96d9c44b843c7cc0cfdcbcaddc2147e5bf65edd72af191e0c8af0a06117de24,False,ABSTAIN,0.5391077508601513,INSUFFICIENT_EVIDENCE,,0.4274583248159539,0.45
r1-llama3.3_70b-s1130-exposed,1,llama3.3:70b,1130,exposed,hidden,1762,2025-02-03,2025-02-04,mix,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,10.048905631527305,1416,74,stop,239ffd61ecaab4c28d46787af2ff0eadcd87709508d311cb6876f86d9a595cb6,5e5861476aabb315cd59cccc3dbc9fa4abe83a13ceb0fd1d4837656151026a7e,False,ABSTAIN,0.72,HIGH_VOLATILITY|NEGATIVE_MOMENTUM,episode-000858|episode-001393|episode-001395|episode-001132|episode-001366,0.4274583248159539,0.45
r1-llama3.3_70b-s0533-exposed,1,llama3.3:70b,533,exposed,exposed,1763,2023-06-17,2023-06-18,mix,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,7.717823576182127,1419,51,stop,5e8607f29b037fb961b19909f8a49154032b2572ccc18dd237d56c9d3ecc8d4b,20acc5ae8630e228ffe108b004cca031e744734abb7781e270f1976220b3eb90,False,ABSTAIN,0.9898669117540168,HIGH_VOLATILITY|NEGATIVE_MOMENTUM,,0.475898679758213,0.5
r1-llama3.3_70b-s0533-hidden,1,llama3.3:70b,533,hidden,exposed,1764,2023-06-17,2023-06-18,mix,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,5.333342963829637,891,37,stop,6b0d652ae8301ca2dd0f3d7cc63e71ac9af5e201c4dafe1dcca1bda1892d4466,dd60d5a325f7ee3b04bfca3904d6c1d6addfa055bb62e9a27b1966f2f7b8f0b9,False,ABSTAIN,0.5,INSUFFICIENT_EVIDENCE,,0.475898679758213,0.5
r1-llama3.3_70b-s0874-hidden,1,llama3.3:70b,874,hidden,hidden,1765,2024-05-23,2024-05-24,mix,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,5.7505698930472136,891,42,stop,5981f782f16e22ff43e9dccab4c6d76dc86c737278d043512d3e4ade1a401008,bcb63cd156f29f427d6d8bf41ea4b9f1c1a446d0c803ae085329c08de78d7aec,False,ABSTAIN,0.9806135081732616,INSUFFICIENT_EVIDENCE,,0.4590010758945542,0.45
r1-llama3.3_70b-s0874-exposed,1,llama3.3:70b,874,exposed,hidden,1766,2024-05-23,2024-05-24,mix,True,True,a6eb4748fd2990ad2952b2335a95a7f952d1a06119a0aa6a2df6cd052a93a3fa,,8.729668073356152,1417,61,stop,06812a49790a994add5462d50fcf057f5f9cb2728ed7b8c61a1d3222ddf91401,865025280f0f0fb2949003b43c6c8dfa9ab63f522e7ac20e976febba858a1236,False,ABSTAIN,0.9806135081732616,HIGH_VOLATILITY|NEGATIVE_MOMENTUM,episode-001238|episode-001232,0.4590010758945542,0.45
