key,repeat,model,state_index,condition,first_condition,order,decision_date,return_date,regime,recorded,valid,model_digest,error,latency_seconds,prompt_tokens,output_tokens,stop_reason,request_sha256,response_record_sha256,transport_outcome_unknown,action,confidence,reason_labels,cited_episode_ids,desired_exposure,executed_exposure
r1-gemma4_latest-s0980-exposed,1,gemma4:latest,980,exposed,exposed,3167,2024-09-06,2024-09-07,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.299323007464409,2021,58,stop,4f521df7f56e52c2e923df9c190c4c0a895d7cf69c6841eddeec5af241ba5856,8413d2c1fcacb8f2fed5305d73fc44300ee7c8b42038e5f290ecef81e74e46e9,False,ABSTAIN,0.85,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4150126923409672,0.4
r1-gemma4_latest-s0980-hidden,1,gemma4:latest,980,hidden,exposed,3168,2024-09-06,2024-09-07,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.175535077229142,1211,60,stop,baeccfebe2de3ef67e0cbb45be2b610827759a36ea48603e7b51eead3ce0cbcc,102c8dfa990b163c99698ad14a4cb9c0c960fdb91ac6c591f5630f4a79179a58,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4150126923409672,0.4
r1-gemma4_latest-s1192-hidden,1,gemma4:latest,1192,hidden,hidden,3169,2025-04-06,2025-04-07,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.6532495487481356,1228,46,stop,674f5020007ccb51781fc6d82344a7ae203101afbc3f204f92f2fc98840b76e1,ae4cb0b1dd5d12941e4887c7e6d8f07ae03c7f33a3c68f8411241a8f695fadad,False,CASH,0.9,DRAWDOWN_RISK|BEARISH_ROUTER,,0.36093133066035565,0.35000000000000003
r1-gemma4_latest-s1192-exposed,1,gemma4:latest,1192,exposed,hidden,3170,2025-04-06,2025-04-07,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.6462772767990828,2039,103,stop,4c381c248b16c13cb789af2531bbda137da547c50a53d26203eca434263b4240,2efb63fb7bf97a6d859e14513b77071a345307a1aa307187a368ed5000eb5679,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER|NEGATIVE_MOMENTUM,episode-000716|episode-000478|episode-001549|episode-000473|episode-001284,0.36093133066035565,0.35000000000000003
r1-gemma4_latest-s0650-exposed,1,gemma4:latest,650,exposed,exposed,3171,2023-10-12,2023-10-13,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.7893378492444754,2022,107,stop,f2b1807e3e9da839c54d5d3d9369e8d5000dc42b78cf7eb35035d53d0413ab4c,4affc58ffe49a06fbd11a6f354d802fe4c6e3d461a95ce73828469e8f4d9d5b5,False,ABSTAIN,0.95,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,episode-001014|episode-000935|episode-000938|episode-000957|episode-000933,0.459333105933517,0.45
r1-gemma4_latest-s0650-hidden,1,gemma4:latest,650,hidden,exposed,3172,2023-10-12,2023-10-13,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.2147504929453135,1210,58,stop,ef852c1a790aec34a8b1de57c86b1308b10c49474ea92adf23b5e254e507ac88,28aaaa218aae2228c681c686faa803a0aa1336c1a7dfaf6ac86aeeb8bc605e36,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.459333105933517,0.45
r1-gemma4_latest-s1147-exposed,1,gemma4:latest,1147,exposed,exposed,3173,2025-02-20,2025-02-21,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.491732105612755,2027,62,stop,7397d926dc451eabf29187605ecef1ceeabe9dc167f0d80c076d3b7b69a61544,c0e4d454ee04180cb9c2d61fa7098f794b45514e35087f04fe95bde269b727a5,False,ABSTAIN,0.9,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4291682919255039,0.45
r1-gemma4_latest-s1147-hidden,1,gemma4:latest,1147,hidden,exposed,3174,2025-02-20,2025-02-21,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.077784715220332,1216,49,stop,3e1a65caad48278e864bef7662dd39ee6ab912cbd36397fae1150b29a513f757,c806423cd769c3eb9b918457d9e8b8db00235b0ffff03226d3810380e6bf9720,False,ABSTAIN,0.9,NEGATIVE_MOMENTUM|HIGH_VOLATILITY,,0.4291682919255039,0.45
r1-gemma4_latest-s0300-hidden,1,gemma4:latest,300,hidden,hidden,3175,2022-10-27,2022-10-28,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.217816099524498,1210,58,stop,626e591a17d52a51febe3b785fee0981ed1768ca7cb1b575a7b6cb67fd2499fd,27b6ef6b68235ff1bce7578478b7014466ef3c101ffa2a5f7efd144f7ad20f14,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4777622890172344,0.5
r1-gemma4_latest-s0300-exposed,1,gemma4:latest,300,exposed,hidden,3176,2022-10-27,2022-10-28,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.433475185185671,2026,61,stop,596fabd51cd31bccf90803fe69a334dd69f5cb00d99f734d54badaa279c594e6,f80b7daab07cc8858d5d472084368143596e493f58f3806a9d0d4addf2fc81a1,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4777622890172344,0.5
r1-gemma4_latest-s0382-exposed,1,gemma4:latest,382,exposed,exposed,3177,2023-01-17,2023-01-18,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.2786601036787033,2020,60,stop,d371d1fc070db113a2c724a3c6e3e1eb00473d9eeb1782e9753a4e5ee9558ffc,3e844327ee2f42f18e91ee74b68512c73f28ed8c5242751054dbc0ffc8ce3263,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,episode-000071,0.4976569416651198,0.5
r1-gemma4_latest-s0382-hidden,1,gemma4:latest,382,hidden,exposed,3178,2023-01-17,2023-01-18,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.8918422348797321,1213,52,stop,3c752469d3a0016c8988592c358e45b89da90161e55616e3f0a4cb0c8e149659,08339fd94ac29d3e56ec161bc8b0138bc92f9150d49f9f014a7686483eccaada,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,,0.4976569416651198,0.5
r1-gemma4_latest-s0749-hidden,1,gemma4:latest,749,hidden,hidden,3179,2024-01-19,2024-01-20,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.8756238110363483,1206,51,stop,f1146f053f838a29e3cae51abccd44a70e68ab75b476ec80143d4dd97cf76174,cca4b8f58b456bc8c76ace4b205cfb345001bc4d1091d32d7fbe0faf5ebe3150,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|MIXED_OR_UNCERTAIN,,0.4572053261329734,0.45
r1-gemma4_latest-s0749-exposed,1,gemma4:latest,749,exposed,hidden,3180,2024-01-19,2024-01-20,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.747351808473468,2012,102,stop,65ef0343203323341c755c1c6e1aadc86178c9b12583267563527ee2d0ee44d9,584251dc3881aaa420fd143290f8d92965bc72c753b5cad29e0403d16058eb6d,False,ABSTAIN,0.85,NEGATIVE_MOMENTUM|MIXED_OR_UNCERTAIN,episode-000796|episode-001014|episode-000797|episode-001015|episode-000932,0.4572053261329734,0.45
r1-gemma4_latest-s0866-hidden,1,gemma4:latest,866,hidden,hidden,3181,2024-05-15,2024-05-16,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.2381326239556074,1208,59,stop,e07b8b88e54ff0775741bb47647f70556c41fe88d25fc4b6e289246d6107d896,907897c900fa742f58462b135a42770c38938ef81adc4a84534e3deff7225ffd,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.45797104597908,0.45
r1-gemma4_latest-s0866-exposed,1,gemma4:latest,866,exposed,hidden,3182,2024-05-15,2024-05-16,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.277776351198554,2008,59,stop,9400c52764b8d504634890b6b9f8ee76ec844aab3f507d52a8afe7d5bcf8dc25,0c5dd817eadc673b30ba96a4455ac15376ff0730f064e6231b3ac9691e070e59,False,ABSTAIN,0.95,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.45797104597908,0.45
r1-gemma4_latest-s0831-exposed,1,gemma4:latest,831,exposed,exposed,3183,2024-04-10,2024-04-11,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.2740095742046833,2051,60,stop,a0bb86b55a1ea2ca2d415149e23c9aa6d3ff190186e43edf340218201531f5d9,7d5961dc9dc531ebfe210e72cd7c9ea9e96ff6ea1c4cc3d20aab51631339e22b,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,episode-001135,0.46867571277885783,0.45
r1-gemma4_latest-s0831-hidden,1,gemma4:latest,831,hidden,exposed,3184,2024-04-10,2024-04-11,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.186874598264694,1213,71,stop,e3a014a6cf6a8ff68b0c2f4ff69e2cb85568120e72b3777e6bc412bb235ce29e,5a2c7047e5c31754519b9a8290516b0f1c700cb0f1692b940d187801854d52f8,False,BTC,0.9088781662955469,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|BULLISH_ROUTER,,0.46867571277885783,0.45
r1-gemma4_latest-s0312-hidden,1,gemma4:latest,312,hidden,hidden,3185,2022-11-08,2022-11-09,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.283804649487138,1205,59,stop,ec78c07c1550a089c5513da211f7c70f61c984508c474718d389fe9ffa3e1646,134e0679515e1c1e6df169344ffacd83e98bc30ee808f322a34f661ae75db2f5,False,ABSTAIN,1.0,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4786510847331482,0.5
r1-gemma4_latest-s0312-exposed,1,gemma4:latest,312,exposed,hidden,3186,2022-11-08,2022-11-09,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.4209327939897776,2026,60,stop,f96b31429ea37f0abc9800425e6544e6cbcf293d3a70fb382e57bb831f80b525,bc52ab45d669f139ddf7ff1a1bac28f5d3f855784cbdcb14bc3a7f9d6a42af9d,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4786510847331482,0.5
r1-gemma4_latest-s1219-hidden,1,gemma4:latest,1219,hidden,hidden,3187,2025-05-03,2025-05-04,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.0190765354782343,1214,52,stop,66db51e77f84b09e119a7287ddfca73af593d0754de4ba4032796aab20d5bac0,a30c731dcf9881de3fbd69d0c239d9ca0aff8166ab5899613bf1b8b773c894c0,False,BTC,0.8,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,,0.4494576657480027,0.45
r1-gemma4_latest-s1219-exposed,1,gemma4:latest,1219,exposed,hidden,3188,2025-05-03,2025-05-04,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.2291851099580526,2025,60,stop,630e87f98d62e72041cd599ec853e02446e0c462ce0bb44c0f16560f04ef002b,2562da8cc1166c1c6c3789cc040b46d8f8be055f60aae2518e9ecef78bb8447f,False,BTC,0.8,BULLISH_ROUTER|POSITIVE_MOMENTUM|HIGH_VOLATILITY,episode-001400,0.4494576657480027,0.45
r1-gemma4_latest-s0971-hidden,1,gemma4:latest,971,hidden,hidden,3189,2024-08-28,2024-08-29,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.015242088586092,1217,58,stop,7672015480b25d9648337bb3dad25cda7cbc8279c40d8409e4bfc222c0c5cd35,a5e100676c19d00d7c3b94940681d7ad89b0a731abddb9e62055b55ec32a2aa9,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4048921495240634,0.4
r1-gemma4_latest-s0971-exposed,1,gemma4:latest,971,exposed,hidden,3190,2024-08-28,2024-08-29,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.413947980850935,2012,88,stop,3c7776d05757a414978df330912a20f9c4dccd1a84d69d2593ed3696dd38983c,2d3bf54f8b2fc1c6d60353aa15adfa1edb0ad91e7a335d959ac738df276e9d7e,False,CASH,0.8,BEARISH_ROUTER|NEGATIVE_MOMENTUM|MEMORY_SUPPORT,episode-001327|episode-001287|episode-001288|episode-001286,0.38464754204786017,0.4
r1-gemma4_latest-s0509-exposed,1,gemma4:latest,509,exposed,exposed,3191,2023-05-24,2023-05-25,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.382527619600296,2034,60,stop,c9b46fc3bdae9115066a03cc85522821565e20572580f380be72a86552e3c2f6,440b085626cf17bec0cb4ee52636fbfa3781b7d994be74ac18485c756658fcc6,False,ABSTAIN,0.95,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4803596735023681,0.5
r1-gemma4_latest-s0509-hidden,1,gemma4:latest,509,hidden,exposed,3192,2023-05-24,2023-05-25,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.183046692982316,1208,59,stop,f88aab12cb75a3b7a1356ace13dd333b72ef74ece913fd22163f3baec6d53a4e,7ffd0e59d57abfa7c5dfc187018d95bbf16b9b8fddeaf412154acdcaea49494e,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4803596735023681,0.5
r1-gemma4_latest-s0297-exposed,1,gemma4:latest,297,exposed,exposed,3193,2022-10-24,2022-10-25,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.092671386897564,2022,50,stop,31ba66720dd64d01b1780e96141fffbe2405ff08c5a7de60997068e5ac56a4af,66059e99182bdb144cd094efb7f33efa771742744c7902993f280a46e268e278,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|MIXED_OR_UNCERTAIN,,0.4560472798842763,0.45
r1-gemma4_latest-s0297-hidden,1,gemma4:latest,297,hidden,exposed,3194,2022-10-24,2022-10-25,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.0396957099437714,1212,58,stop,52679c01b101988ce54ec7e1365cc1945b38a2b00814f4a0cd4ec3e563dbab14,4bf8482b9b02d93f994a72b93edab898c4156ed2759087d2090e6d00dea4fb40,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4560472798842763,0.45
r1-gemma4_latest-s0927-hidden,1,gemma4:latest,927,hidden,hidden,3195,2024-07-15,2024-07-16,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.1539925634860992,1207,59,stop,9aebc6b81b6567c15e01242f85b249d41546663b94d492d88a6acc8602e8ff2a,0e6ef655deb26865ba646c28b52ffbfc68ee66a33b68a25fba3152617c946170,False,ABSTAIN,0.9,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4487261821296537,0.45
r1-gemma4_latest-s0927-exposed,1,gemma4:latest,927,exposed,hidden,3196,2024-07-15,2024-07-16,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.4235343039035797,2008,59,stop,413e3a03f25ffc18b9f68e17978b1f53c84ed6b0d8e013fbe0348926984aa06d,8a35b115f60521c1649a0d83a0c6f1501b0de7355b7301ae78e86280ec555356,False,ABSTAIN,0.9,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4487261821296537,0.45
r1-gemma4_latest-s0983-hidden,1,gemma4:latest,983,hidden,hidden,3197,2024-09-09,2024-09-10,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.2012353595346212,1210,58,stop,d28c0ce3e98d364a0c20ac19993d1c38bfded758c109b7c1d73107490ad800e4,27f78274388d4f3da761045b178774a1d44507a6c21f272734c5b33394d0e949,False,ABSTAIN,1.0,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4310052457483984,0.45
r1-gemma4_latest-s0983-exposed,1,gemma4:latest,983,exposed,hidden,3198,2024-09-09,2024-09-10,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.782974971458316,2032,107,stop,6863452854378faf21411b8823ec37a1d45cf5e7aa1aed74c741a2c1354d0a9a,54039fb0ecf06fc1c536a46f901d8755d5f465beca25892cb6060fe1052c1d45,False,ABSTAIN,0.95,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,episode-001226|episode-001213|episode-000334|episode-000987|episode-000973,0.4310052457483984,0.45
r1-gemma4_latest-s0038-hidden,1,gemma4:latest,38,hidden,hidden,3199,2022-02-07,2022-02-08,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.7337438128888607,1214,47,stop,febda415882071964d79f4b60fe05cf876a81aa747a1d56b608d71944e861a99,75d3c83762005a70008b6a75f23c87627137d008da3f0aca0cbb284ef25ece94,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER,,0.43861589613082436,0.45
r1-gemma4_latest-s0038-exposed,1,gemma4:latest,38,exposed,hidden,3200,2022-02-07,2022-02-08,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.5325812194496393,2024,100,stop,e95cef4c95af8b6e3e7f5141e607ff160dd715486d8a95206194b99104fa8a42,c38d4a393f10f6605620f4665d0de9f202c41c04770c11e6cb3dd8fce6ca645b,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER|MEMORY_SUPPORT,episode-000402|episode-000206|episode-000400|episode-000401|episode-000360,0.43861589613082436,0.45
r1-gemma4_latest-s0709-exposed,1,gemma4:latest,709,exposed,exposed,3201,2023-12-10,2023-12-11,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.7302557229995728,2028,106,stop,ccdfc8694ce557aed7b10e85e5f23c28f90d547491be0ebfb43b0d31942608b1,00a46c2aba2d463bd534e481e0a35724c130aed9f86dd421389461405e3dd193,False,BTC,0.95,BULLISH_ROUTER|HIGH_VOLATILITY|POSITIVE_MOMENTUM|MEMORY_SUPPORT,episode-001073|episode-000835|episode-000833|episode-001067|episode-001068,0.48096655146655853,0.5
r1-gemma4_latest-s0709-hidden,1,gemma4:latest,709,hidden,exposed,3202,2023-12-10,2023-12-11,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.911568759009242,1222,52,stop,2ac18f01e61696093b856748cd6f81a8843bb0fe5bdb0f13011a0a9d82e1d34b,58359739232be16c94b9ed7095783a47baeef802ab8d9bd7d138f449795ab242,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,,0.48096655146655853,0.5
r1-gemma4_latest-s0812-exposed,1,gemma4:latest,812,exposed,exposed,3203,2024-03-22,2024-03-23,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.294173624366522,2015,71,stop,55d039eaef4856517f3c7f53773640e3683a46b6f8462328fa299843442d3a2c,a2f800ac6d46a0b9420d96c634ef0281bbded0ed47b22ca42184883da00b388b,False,BTC,0.95,BULLISH_ROUTER|HIGH_VOLATILITY|POSITIVE_MOMENTUM,episode-001174|episode-001171,0.47526431509444844,0.5
r1-gemma4_latest-s0812-hidden,1,gemma4:latest,812,hidden,exposed,3204,2024-03-22,2024-03-23,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.896310592070222,1212,53,stop,35d3d21eaced8594c287a9c529dde034115a859f9620bfadaddb5956aa9ff3c0,8629cafe4211d261b02d966be792200b7c57d571e4ae48a3b55c0829b63d61bd,False,BTC,0.95,HIGH_VOLATILITY|BULLISH_ROUTER|POSITIVE_MOMENTUM,,0.47526431509444844,0.5
r1-gemma4_latest-s0412-exposed,1,gemma4:latest,412,exposed,exposed,3205,2023-02-16,2023-02-17,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.0982962157577276,2056,52,stop,ea02f3a472663ad282e95ca4af24f92a4eadae266d0d4d873da4197c9bf6aff4,f2129c098441d53c750cc1f61999f03b5804fa49ae2205c5ec2647639c370d41,False,BTC,0.95,HIGH_VOLATILITY|HIGH_VOLATILITY|HIGH_VOLATILITY,,0.4978888742902765,0.5
r1-gemma4_latest-s0412-hidden,1,gemma4:latest,412,hidden,exposed,3206,2023-02-16,2023-02-17,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.1364667676389217,1206,68,stop,3d5f55613041994b9c5e50b501214c09e6b1c14062733e88fd24084c7f3e19b3,f08f21b6be2802646698b5656167633e74779a814a4e09a70f6ce409414dbe07,False,BTC,0.9596956275981576,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|HIGH_VOLATILITY,,0.4978888742902765,0.5
r1-gemma4_latest-s0236-exposed,1,gemma4:latest,236,exposed,exposed,3207,2022-08-24,2022-08-25,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.576306365430355,2021,100,stop,91cd504a7c4d75b4785b2031cee2b53f6c4817f449bf8c98334e720b412fd9fe,8e49000b36ea3987d1fb388cfca0cea7a6bdfab7ae1aa40c84737b7565276f28,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER|MEMORY_SUPPORT,episode-000600|episode-000368|episode-000416|episode-000599|episode-000420,0.3868435538684502,0.4
r1-gemma4_latest-s0236-hidden,1,gemma4:latest,236,hidden,exposed,3208,2022-08-24,2022-08-25,bear,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.704942898824811,1214,47,stop,97bd250b3b6dc234ff6a5cfadae6a4d1fb8cf5a9471f8d3b7926a9a4b1963c65,2a3ba6dfda1fa31594e0e289ede01718495b3ac79a2db621bcbe13b2e6ce3ee5,False,CASH,0.95,DRAWDOWN_RISK|BEARISH_ROUTER,,0.3868435538684502,0.4
r1-gemma4_latest-s0664-exposed,1,gemma4:latest,664,exposed,exposed,3209,2023-10-26,2023-10-27,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.237422313541174,2020,61,stop,3c000b4ea6b5717d7da62fff106b8287e77dd6f455981c10881b13c05531d8eb,09e16ac9351db40462b05cc62f4d60bfce988807aa82ccdeb600fbf6843612ac,False,BTC,0.95,BULLISH_ROUTER|HIGH_VOLATILITY|POSITIVE_MOMENTUM,episode-001027,0.4859088791805857,0.5
r1-gemma4_latest-s0664-hidden,1,gemma4:latest,664,hidden,exposed,3210,2023-10-26,2023-10-27,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.875152112916112,1215,53,stop,ca3651cb50f76c832d08b3c8b4bb752c6c28f717582776365900e6fdbe821552,141ada097da48e384556b12da66b7aaf7c583629cca4b11852991177ae832bfa,False,BTC,0.95,HIGH_VOLATILITY|BULLISH_ROUTER|POSITIVE_MOMENTUM,,0.4859088791805857,0.5
r1-gemma4_latest-s0437-hidden,1,gemma4:latest,437,hidden,hidden,3211,2023-03-13,2023-03-14,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.2082828991115093,1205,59,stop,5b698b0bb1da6e096080e1da1a0de391c3ab978a94b0aecd124b57278e13bed5,16a8cab38cef740ed29b110f8a459493ad6eada1c78705428ce2d2692dcdf05f,False,ABSTAIN,0.9,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4802443705336529,0.5
r1-gemma4_latest-s0437-exposed,1,gemma4:latest,437,exposed,hidden,3212,2023-03-13,2023-03-14,mix,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.4377816822379827,2024,61,stop,cb98bd7bc0bcc436d73ad4975dfc1f06401656f755e903dd549ae0c09ad9ee4e,487d3f50bd1d8549b07ad5b7e263ff4fa76525f2e30750dea1ce4f24a1d4c874,False,ABSTAIN,0.8,NEGATIVE_MOMENTUM|HIGH_VOLATILITY|MIXED_OR_UNCERTAIN,,0.4802443705336529,0.5
r1-gemma4_latest-s1086-hidden,1,gemma4:latest,1086,hidden,hidden,3213,2024-12-21,2024-12-22,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,1.9785079583525658,1216,54,stop,96e04ad4d51a114096a64c2ed8b5a153518f2488f84d6604e964e07f672a590f,01641054580a7a105fbaba5f7c87610eb3a655ad4af3ddb777085fda1b82ac96,False,BTC,0.95,HIGH_VOLATILITY|BULLISH_ROUTER|POSITIVE_MOMENTUM,,0.4627757497924213,0.45
r1-gemma4_latest-s1086-exposed,1,gemma4:latest,1086,exposed,hidden,3214,2024-12-21,2024-12-22,bull,True,True,c6eb396dbd5992bbe3f5cdb947e8bbc0ee413d7c17e2beaae69f5d569cf982eb,,2.4864772222936153,2021,82,stop,486d9dfd4f3c95d2d4ac60e8098077e799de18da821e0652f1a86a968c97cb7a,1130db389582efdec917ea3e212f9214b51ea33e3a05d7a1703fd377ae7da2ed,False,BTC,0.95,BULLISH_ROUTER|HIGH_VOLATILITY|POSITIVE_MOMENTUM,episode-001449|episode-001098|episode-001095,0.4627757497924213,0.45
